[25Mar2024 17:51:34.881] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, A_Dev, --version, 1.20.1, --gameDir, C:/Users/Zelda/Documents/PrismLauncher/instances/TheBigSMP/.minecraft, --assetsDir, C:/Users/Zelda/AppData/Roaming/PrismLauncher/assets, --assetIndex, 5, --uuid, 5edcc20e57fd493b99050c49cdec52d2, --accessToken, ????????, --userType, msa, --versionType, release, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.102, --fml.fmlVersion, 47.2.2, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412, --width, 854, --height, 480]
[25Mar2024 17:51:34.885] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.10 by Oracle Corporation; OS Windows 11 arch amd64 version 10.0
[25Mar2024 17:51:36.084] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[25Mar2024 17:51:36.141] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[25Mar2024 17:51:36.317] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[25Mar2024 17:51:36.403] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Zelda/AppData/Roaming/PrismLauncher/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23152!/ Service=ModLauncher Env=CLIENT
[25Mar2024 17:51:36.469] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 551.76, NVIDIA Corporation
[25Mar2024 17:51:52.348] [Render thread/INFO] [mixin/]: Renaming synthetic method lambda$onlyShowSecureChat$0(Ljava/lang/Boolean;)V to md2eaec5$lambda$onlyShowSecureChat$0$0 in mixins/common/nochatreports.mixins.json:client.MixinOptions
[25Mar2024 17:51:52.391] [Render thread/INFO] [mixin/]: Mixing client.MixinChatComponent from mixins/common/nochatreports.mixins.json into net.minecraft.client.gui.components.ChatComponent
[25Mar2024 17:51:52.391] [Render thread/INFO] [mixin/]: Renaming synthetic method lambda$modifyGUIMessage$1()V to md2eaec5$lambda$modifyGUIMessage$1$0 in mixins/common/nochatreports.mixins.json:client.MixinChatComponent
[25Mar2024 17:51:52.391] [Render thread/INFO] [mixin/]: Renaming synthetic method lambda$modifyGUIMessage$0(Lnet/minecraft/network/chat/FormattedText;Lnet/minecraft/network/chat/Component;)V to md2eaec5$lambda$modifyGUIMessage$0$1 in mixins/common/nochatreports.mixins.json:client.MixinChatComponent
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]: BeforeConstant is searching for constants in method with descriptor (Lnet/minecraft/network/chat/Component;Lnet/minecraft/client/GuiMessageTag;)V
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:   BeforeConstant found STRING constant: value = , stringValue = null
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:     BeforeConstant found a matching constant TYPE at ordinal 0
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:       BeforeConstant found LdcInsn 
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:   BeforeConstant found STRING constant: value = \\r, stringValue = null
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:     BeforeConstant found a matching constant TYPE at ordinal 1
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:       BeforeConstant found LdcInsn \\r
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:   BeforeConstant found STRING constant: value = 
, stringValue = null
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:     BeforeConstant found a matching constant TYPE at ordinal 2
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:       BeforeConstant found LdcInsn 

[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:   BeforeConstant found STRING constant: value = \\n, stringValue = null
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:     BeforeConstant found a matching constant TYPE at ordinal 3
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:       BeforeConstant found LdcInsn \\n
[25Mar2024 17:51:52.396] [Render thread/INFO] [mixin/]:   BeforeConstant found CLASS constant: value = Ljava/lang/String;, typeValue = null
[25Mar2024 17:51:52.397] [Render thread/INFO] [mixin/]:   BeforeConstant found STRING constant: value = [{}] [CHAT] {}, stringValue = null
[25Mar2024 17:51:52.397] [Render thread/INFO] [mixin/]:     BeforeConstant found a matching constant TYPE at ordinal 4
[25Mar2024 17:51:52.397] [Render thread/INFO] [mixin/]:       BeforeConstant found LdcInsn [{}] [CHAT] {}
[25Mar2024 17:51:52.397] [Render thread/INFO] [mixin/]:   BeforeConstant found STRING constant: value = [CHAT] {}, stringValue = null
[25Mar2024 17:51:52.397] [Render thread/INFO] [mixin/]:     BeforeConstant found a matching constant TYPE at ordinal 5
[25Mar2024 17:51:52.397] [Render thread/INFO] [mixin/]:       BeforeConstant found LdcInsn [CHAT] {}
[25Mar2024 17:51:52.400] [Render thread/INFO] [mixin/]: Mixing client.MixinGuiMessageTagIcon from mixins/common/nochatreports.mixins.json into net.minecraft.client.GuiMessageTag$Icon
[25Mar2024 17:51:52.400] [Render thread/INFO] [mixin/]: Renaming @Invoker method create(Ljava/lang/String;IIIII)Lnet/minecraft/client/GuiMessageTag$Icon; to create_$md$2eaec5$0 in mixins/common/nochatreports.mixins.json:client.MixinGuiMessageTagIcon
[25Mar2024 17:51:52.443] [Render thread/INFO] [ModernFix/]: Instantiating Mojang DFU
[25Mar2024 17:51:52.898] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.1 build 7
[25Mar2024 17:51:52.928] [Datafixer Bootstrap/INFO] [com.cupboard.Cupboard/]: Loaded config for: connectivity.json
[25Mar2024 17:51:52.970] [Render thread/WARN] [Embeddium-NvidiaWorkarounds/]: Applying workaround: Prevent the NVIDIA OpenGL driver from using broken optimizations (NVIDIA_THREADED_OPTIMIZATIONS)
[25Mar2024 17:51:53.009] [Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 188 Datafixer optimizations took 132 milliseconds
[25Mar2024 17:51:53.112] [Render thread/INFO] [Embeddium-PostlaunchChecks/]: OpenGL Vendor: NVIDIA Corporation
[25Mar2024 17:51:53.112] [Render thread/INFO] [Embeddium-PostlaunchChecks/]: OpenGL Renderer: NVIDIA GeForce RTX 3050/PCIe/SSE2
[25Mar2024 17:51:53.112] [Render thread/INFO] [Embeddium-PostlaunchChecks/]: OpenGL Version: 4.6.0 NVIDIA 551.76
[25Mar2024 17:51:53.189] [Render thread/WARN] [Embeddium++/Config]: Loading Embeddium++Config
[25Mar2024 17:51:53.197] [Render thread/INFO] [Embeddium++/Config]: Updating config cache
[25Mar2024 17:51:53.198] [Render thread/INFO] [Embeddium++/Config]: Cache updated successfully
[25Mar2024 17:51:53.204] [Render thread/INFO] [ImmediatelyFast/]: Initializing ImmediatelyFast 1.2.10+1.20.4 on NVIDIA GeForce RTX 3050/PCIe/SSE2 (NVIDIA Corporation) with OpenGL 4.6.0 NVIDIA 551.76
[25Mar2024 17:51:53.218] [Render thread/INFO] [ImmediatelyFast/]: Found Iris/Oculus 1.6.15a. Enabling compatibility.
[25Mar2024 17:51:53.348] [Render thread/INFO] [Oculus/]: Debug functionality is disabled.
[25Mar2024 17:51:53.354] [Render thread/INFO] [Oculus/]: OpenGL 4.5 detected, enabling DSA.
[25Mar2024 17:51:53.388] [Render thread/INFO] [Oculus/]: Shaders are disabled because enableShaders is set to false in iris.properties
[25Mar2024 17:51:53.388] [Render thread/INFO] [Oculus/]: Shaders are disabled
[25Mar2024 17:51:53.655] [modloading-worker-0/INFO] [dynamiclightsreforged/]: [LambDynLights] Initializing Dynamic Lights Reforged...
[25Mar2024 17:51:53.666] [modloading-worker-0/INFO] [scena-forge/]: Initialized scena-forge
[25Mar2024 17:51:53.732] [modloading-worker-0/INFO] [Collective/]: [Collective] JSON file 'entity_names.json' generation requested by mod 'villagernames'.
[25Mar2024 17:51:53.760] [modloading-worker-0/INFO] [mixin/]: Mixing client.MixinClientConnection from mixins/forge/nochatreports-forge.mixins.json into net.minecraft.network.Connection
[25Mar2024 17:51:53.786] [modloading-worker-0/INFO] [mixin/]: Mixing server.MixinPlayerList from mixins/common/nochatreports.mixins.json into net.minecraft.server.players.PlayerList
[25Mar2024 17:51:53.815] [modloading-worker-0/INFO] [plus.dragons.createdragonlib.DragonLib/]: Create: Dragon Lib 1.3.3 has initialized, ready to support your Create add-ons!
[25Mar2024 17:51:53.830] [modloading-worker-0/INFO] [Create Deco/]: Registering items for Create Deco
[25Mar2024 17:51:53.834] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing common components for easyanvils:main
[25Mar2024 17:51:53.936] [modloading-worker-0/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method m_109501_ in embeddium.mixins.json:core.render.world.WorldRendererMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.097] [modloading-worker-0/INFO] [Bookshelf/]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[25Mar2024 17:51:54.262] [modloading-worker-0/INFO] [de.keksuccino.konkrete.Konkrete/]: [KONKRETE] Successfully initialized!
[25Mar2024 17:51:54.262] [modloading-worker-0/INFO] [de.keksuccino.konkrete.Konkrete/]: [KONKRETE] Server-side libs ready to use!
[25Mar2024 17:51:54.275] [modloading-worker-0/INFO] [Puzzles Lib/]: Constructing client components for easyanvils:main
[25Mar2024 17:51:54.456] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file C:\Users\Zelda\Documents\PrismLauncher\instances\TheBigSMP\.minecraft\config\ironfurnaces-client.toml is not correct. Correcting
[25Mar2024 17:51:54.461] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.energy was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.energy.tier_0 was corrected from null to its default, 80000. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.energy.tier_1 was corrected from null to its default, 200000. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.energy.tier_2 was corrected from null to its default, 1000000. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.iron_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.iron_furnace.tier was corrected from null to its default, 0. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.iron_furnace.speed was corrected from null to its default, 160. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.iron_furnace.generation was corrected from null to its default, 40. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.copper_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.copper_furnace.tier was corrected from null to its default, 0. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.copper_furnace.speed was corrected from null to its default, 180. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.copper_furnace.generation was corrected from null to its default, 40. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.gold_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.462] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.gold_furnace.tier was corrected from null to its default, 1. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.gold_furnace.speed was corrected from null to its default, 120. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.gold_furnace.generation was corrected from null to its default, 160. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.diamond_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.diamond_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.diamond_furnace.speed was corrected from null to its default, 80. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.diamond_furnace.generation was corrected from null to its default, 240. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.emerald_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.emerald_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.emerald_furnace.speed was corrected from null to its default, 40. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.emerald_furnace.generation was corrected from null to its default, 320. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.silver_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.silver_furnace.tier was corrected from null to its default, 1. 
[25Mar2024 17:51:54.463] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.silver_furnace.speed was corrected from null to its default, 140. 
[25Mar2024 17:51:54.464] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.silver_furnace.generation was corrected from null to its default, 100. 
[25Mar2024 17:51:54.464] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.crystal_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.464] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.crystal_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.464] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.crystal_furnace.speed was corrected from null to its default, 40. 
[25Mar2024 17:51:54.465] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.crystal_furnace.generation was corrected from null to its default, 360. 
[25Mar2024 17:51:54.465] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.obsidian_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.465] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.obsidian_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.465] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.obsidian_furnace.speed was corrected from null to its default, 20. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.obsidian_furnace.generation was corrected from null to its default, 500. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.netherite_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.netherite_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.netherite_furnace.speed was corrected from null to its default, 5. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.netherite_furnace.generation was corrected from null to its default, 1000. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.million_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.million_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.466] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.recipe_cache was corrected from null to its default, 10. 
[25Mar2024 17:51:54.468] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.rainbow_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.469] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.rainbow_furnace.speed was corrected from null to its default, 20. 
[25Mar2024 17:51:54.469] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.rainbow_furnace.rainbow_generation was corrected from null to its default, 50000. 
[25Mar2024 17:51:54.469] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.rainbow_furnace.generation was corrected from null to its default, 2000. 
[25Mar2024 17:51:54.469] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.recipeMaxXPLevel was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.469] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key furnaces.recipeMaxXPLevel.level was corrected from null to its default, 100. 
[25Mar2024 17:51:54.475] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.475] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.allthemodium_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.475] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.allthemodium_furnace.speed was corrected from null to its default, 5. 
[25Mar2024 17:51:54.476] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.allthemodium_furnace.mult was corrected from null to its default, 16. 
[25Mar2024 17:51:54.476] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.allthemodium_furnace.generation was corrected from null to its default, 2000. 
[25Mar2024 17:51:54.476] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.allthemodium_furnace.tier was corrected from null to its default, 2. 
[25Mar2024 17:51:54.476] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.vibranium_furnace was corrected from null to its default, SimpleCommentedConfig:{}. 
[25Mar2024 17:51:54.476] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key modded_furnaces.vibranium_furnace.speed was corrected from null to its default, 3. 
